557.5	34715
557.75	34876
558	34967
558.25	35254
558.5	35457
558.75	35564
559	35720
559.25	35913
559.5	36168
559.75	36331
560	36539
560.25	36659
560.5	36792
560.75	37153
561	37236
561.25	37539
561.5	37847
561.75	37862
562	38150
562.25	38285
562.5	38590
562.75	38608
563	38890
563.25	39001
563.5	39362
563.75	39296
564	39703
564.25	39905
564.5	40145
564.75	40062
565	40491
565.25	40779
565.5	40750
565.75	41127
566	41079
566.25	41440
566.5	41487
566.75	41788
567	42126
567.25	42248
567.5	42225
567.75	42602
568	42611
568.25	42795
568.5	42982
568.75	43177
569	43307
569.25	43530
569.5	43836
569.75	44079
570	44131
570.25	44594
570.5	44645
570.75	44844
571	44895
571.25	45013
571.5	45546
571.75	45595
572	45681
572.25	45889
572.5	45993
572.75	46302
573	46664
573.25	46733
573.5	46969
573.75	47047
574	47159
574.25	47371
574.5	47781
574.75	47890
575	48024
575.25	48352
575.5	48404
575.75	48517
576	48685
576.25	48937
576.5	49243
576.75	49345
577	49636
577.25	49419
577.5	49837
577.75	49891
578	50266
578.25	50368
578.5	50515
578.75	50753
579	50793
579.25	51118
579.5	51334
579.75	51362
580	51753
580.25	52099
580.5	52049
580.75	52266
581	52629
581.25	52754
581.5	52629
581.75	53055
582	52992
582.25	53303
582.5	53775
582.75	53978
583	54003
583.25	54380
583.5	54488
583.75	54814
584	54871
584.25	55006
584.5	55427
584.75	55722
585	55885
585.25	56152
585.5	56423
585.75	56711
586	57173
586.25	57107
586.5	57473
586.75	57760
587	57841
587.25	58169
587.5	58719
587.75	58955
588	59186
588.25	59446
588.5	59675
588.75	60096
589	60562
589.25	61008
589.5	61339
589.75	61689
590	61935
590.25	62610
590.5	62605
590.75	62903
591	63329
591.25	63758
591.5	64021
591.75	64229
592	64799
592.25	64980
592.5	65219
592.75	65426
593	65875
593.25	66317
593.5	66690
593.75	67327
594	67344
594.25	67537
594.5	67901
594.75	68415
595	68628
595.25	69029
595.5	69526
595.75	69827
596	69995
596.25	70279
596.5	70724
596.75	71233
597	71364
597.25	71752
597.5	72358
597.75	72375
598	72823
598.25	72885
598.5	73345
598.75	73661
599	74028
599.25	74225
599.5	74513
599.75	74815
600	75012
600.25	75065
600.5	75764
600.75	75880
601	76140
601.25	76552
601.5	76846
601.75	76830
602	77431
602.25	77668
602.5	77825
602.75	77829
603	78425
603.25	78511
603.5	78579
603.75	78797
604	79133
604.25	79455
604.5	79674
604.75	79520
605	79963
605.25	80237
605.5	80251
605.75	80634
606	80737
606.25	80888
606.5	81327
606.75	81428
607	81107
607.25	81387
607.5	81471
607.75	81656
608	81644
608.25	81788
608.5	81855
608.75	81971
609	82090
609.25	82026
609.5	82244
609.75	82357
610	82429
610.25	82448
610.5	82512
610.75	82308
611	82808
611.25	82975
611.5	82780
611.75	82824
612	82538
612.25	82549
612.5	82753
612.75	82850
613	82779
613.25	83049
613.5	82802
613.75	82832
614	83036
614.25	82852
614.5	82776
614.75	82684
615	82839
615.25	82659
615.5	82331
615.75	82417
616	82533
616.25	82317
